City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Campinas,UberX,COMPLETED,2019-08-03 16:06:32 +0000 UTC,2019-08-03 16:11:16 +0000 UTC,-23.1840736,-46.8888798,"R. Jorge Zolner, 120 - Centro, Jundiaí - SP, 13201-039, Brazil",2019-08-03 16:25:26 +0000 UTC,-23.1214852,-46.8540253,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.43,16.44,BRL
Campinas,UberX,COMPLETED,2019-08-03 01:50:40 +0000 UTC,2019-08-03 01:56:50 +0000 UTC,-23.1730855,-46.9058462,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",2019-08-03 02:09:55 +0000 UTC,-23.1216225,-46.8539056,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.06,17,BRL
Campinas,UberX,COMPLETED,2019-08-02 20:50:42 +0000 UTC,2019-08-02 20:55:48 +0000 UTC,-23.1739358,-46.9291518,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-08-02 21:17:34 +0000 UTC,-23.1731159,-46.9058242,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",5.92,18.21,BRL
Campinas,UberX,COMPLETED,2019-07-30 20:40:58 +0000 UTC,2019-07-30 20:44:39 +0000 UTC,-23.1739359,-46.9305149,"Av. Arquimedes, 1368 - Jardim Guanabara, Jundiaí - SP, 13211-840, Brazil",2019-07-30 20:57:30 +0000 UTC,-23.1524093,-46.873848,"Av. Antônio Raimundo de Oliveira, 147 - Jardim California, Jundiaí - SP, 13216-645, Brazil",4.86,17.64,BRL
Campinas,UberX,COMPLETED,2019-07-29 22:40:59 +0000 UTC,2019-07-29 22:46:05 +0000 UTC,-23.1524919,-46.8738029,"Av. Antônio Raimundo de Oliveira, 147 - Jardim California, Jundiaí - SP, 13216-645, Brazil",2019-07-29 22:54:25 +0000 UTC,-23.121492,-46.8539717,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",3.78,11.01,BRL
Campinas,UberX,COMPLETED,2019-07-28 22:03:41 +0000 UTC,2019-07-28 22:10:01 +0000 UTC,-23.1694378,-46.9097367,"R. Marília, 60 - Vila Hortolandia, Jundiaí - SP, 13214-302, Brazil",2019-07-28 22:22:09 +0000 UTC,-23.1216152,-46.8538578,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.52,16.09,BRL
Campinas,UberX,COMPLETED,2019-07-28 16:53:58 +0000 UTC,2019-07-28 16:59:53 +0000 UTC,-23.1213419,-46.8539846,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",2019-07-28 17:17:31 +0000 UTC,-23.1730826,-46.9058178,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",10.84,25.74,BRL
Campinas,UberX,COMPLETED,2019-07-28 00:16:31 +0000 UTC,2019-07-28 00:19:02 +0000 UTC,-23.1694149,-46.8908549,"Av. Antônio Frederico Ozanan, 6000 - Vila Rio Branco, Jundiaí - SP, 13215-276, Brazil",2019-07-28 00:31:22 +0000 UTC,-23.1214363,-46.8540049,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.38,16.03,BRL
Campinas,UberX,COMPLETED,2019-07-27 20:39:00 +0000 UTC,2019-07-27 20:50:03 +0000 UTC,-23.121484,-46.8540034,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",2019-07-27 21:07:03 +0000 UTC,-23.1694507,-46.8908974,"Av. Antônio Frederico Ozanan, 6000 - Vila Rio Branco, Jundiaí - SP, 13215-276, Brazil",6.49,15.24,BRL
Campinas,UberX,COMPLETED,2019-07-21 19:04:27 +0000 UTC,2019-07-21 19:10:07 +0000 UTC,-23.184851,-46.9709684,"Rua Chiara Lubich, 371 - Jardim Ermida I, Jundiaí - SP, 13212-117, Brazil",2019-07-21 19:26:34 +0000 UTC,-23.1215944,-46.8539528,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",10.78,24.39,BRL
Campinas,UberX,CANCELED,2019-07-21 19:01:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.156243,-46.9125142,"Avenida Bento Figueiredo, 30 - Torres de São José - Jundiaí - SP, 13214-610",1970-01-01 00:00:00 +0000 UTC,-23.156212,-46.9123394,"Avenida Bento Figueiredo, 30 - Torres de São José - Jundiaí - SP, 13214-610",0.00,0,BRL
Campinas,UberX,COMPLETED,2019-07-21 14:50:46 +0000 UTC,2019-07-21 14:51:56 +0000 UTC,-23.17313,-46.90589,"R. Antônio Maximiliano de Almeida, 76 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",2019-07-21 15:04:04 +0000 UTC,-23.18424,-46.9668,"R. Romeu Seckler Machado, 27 - Jardim Ermida II, Jundiaí - SP, 13212-211, Brazil",5.85,15.93,BRL
Campinas,UberX,COMPLETED,2019-07-20 23:25:51 +0000 UTC,2019-07-20 23:33:35 +0000 UTC,-23.1694211,-46.9097197,"R. Marília, 60 - Vila Hortolandia, Jundiaí - SP, 13214-302, Brazil",2019-07-20 23:44:33 +0000 UTC,-23.121456,-46.8540444,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.50,16.13,BRL
Campinas,UberX,COMPLETED,2019-07-19 23:38:03 +0000 UTC,2019-07-19 23:42:17 +0000 UTC,-23.1738333,-46.9289683,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-07-19 23:51:53 +0000 UTC,-23.1538467,-46.8731317,"Av. Antônio Raimundo de Oliveira, 75 - Jardim California, Jundiaí - SP, 13216-600, Brazil",4.67,12.21,BRL
Campinas,UberX,COMPLETED,2019-07-19 14:11:20 +0000 UTC,2019-07-19 14:12:36 +0000 UTC,-23.1889456,-46.8601202,"Av. Brígido Marcassa, 748 - Jardim Pacaembu, Jundiaí - SP, 13218-340, Brazil",2019-07-19 14:30:18 +0000 UTC,-23.1739494,-46.929094,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",5.86,16.62,BRL
Campinas,UberX,COMPLETED,2019-07-16 20:56:09 +0000 UTC,2019-07-16 21:06:58 +0000 UTC,-23.1739399,-46.9286665,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-07-16 21:37:18 +0000 UTC,-23.1214551,-46.8540159,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",10.32,28.76,BRL
Campinas,UberX,COMPLETED,2019-07-15 15:24:59 +0000 UTC,2019-07-15 15:27:08 +0000 UTC,-23.1738606,-46.9306137,"Av. Arquimedes, 1368 - Jardim Guanabara, Jundiaí - SP, 13211-840, Brazil",2019-07-15 15:40:58 +0000 UTC,-23.1115517,-46.8784317,"Av. Geraldo Azzoni, 11 - Rio Acima, Jundiaí - SP, 13215-840, Brazil",7.56,18.13,BRL
Campinas,UberX,COMPLETED,2019-07-15 00:17:13 +0000 UTC,2019-07-15 00:42:47 +0000 UTC,-23.1694523,-46.9096833,"R. Marília, 60 - Vila Hortolandia, Jundiaí - SP, 13214-302, Brazil",2019-07-15 00:53:33 +0000 UTC,-23.1214991,-46.8539839,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.50,16.2,BRL
Campinas,UberX,CANCELED,2019-07-15 00:08:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.1858762,-46.8894869,"Rua Anchieta, 249 - Centro - Jundiaí - SP, 13201-804",1970-01-01 00:00:00 +0000 UTC,-23.1858407,-46.8893807,"Rua Anchieta, 249 - Centro - Jundiaí - SP, 13201-804",0.00,0,BRL
Campinas,UberX,COMPLETED,2019-07-14 14:35:44 +0000 UTC,2019-07-14 14:50:45 +0000 UTC,-23.1214535,-46.8539789,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",2019-07-14 15:09:28 +0000 UTC,-23.1665537,-46.9071244,"R. Dr. Amadeu Sachi, 441 - Vila Formosa, Jundiaí - SP, 13214-280, Brazil",7.87,23.76,BRL
Campinas,UberX,COMPLETED,2019-07-12 20:57:45 +0000 UTC,2019-07-12 21:07:58 +0000 UTC,-23.1739575,-46.9291158,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-07-12 21:24:44 +0000 UTC,-23.1215106,-46.8539776,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",8.02,20.3,BRL
Campinas,UberX,COMPLETED,2019-07-11 22:44:53 +0000 UTC,2019-07-11 22:48:37 +0000 UTC,-23.1650078,-46.9065766,"Av. Alexandre Ludke, 932 - Vila Bandeirante, Jundiaí - SP, 13214-020, Brazil",2019-07-11 22:57:51 +0000 UTC,-23.1843852,-46.9671618,"R. Romeu Seckler Machado, 105 - Parque Eloy Chaves, Jundiaí - SP, 13212-211, Brazil",4.84,12.83,BRL
Campinas,UberX,CANCELED,2019-07-11 22:44:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,UberX,COMPLETED,2019-07-11 21:39:03 +0000 UTC,2019-07-11 21:44:29 +0000 UTC,-23.1498383,-46.8763142,"R. Francisco Anholon, 140 - Parque Sao Luiz, Jundiaí - SP, 13216-722, Brazil",2019-07-11 21:50:23 +0000 UTC,-23.1214679,-46.8540148,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",3.46,10.96,BRL
Campinas,UberX,CANCELED,2019-07-11 21:36:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.1602294,-46.8768186,"SPA-067/360 - Vale Azul, Jundiaí - SP, 13214, Brazil",1970-01-01 00:00:00 +0000 UTC,-23.1699533,-46.8826011,"Rua Carlos Gomes, 1875 - Vila Rio Branco - Jundiaí - SP, 13216-232",0.00,0,BRL
Campinas,UberX,COMPLETED,2019-07-09 22:39:16 +0000 UTC,2019-07-09 22:44:34 +0000 UTC,-23.1731497,-46.9058347,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",2019-07-09 22:59:55 +0000 UTC,-23.1214054,-46.8540073,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.69,17.18,BRL
Campinas,UberX,COMPLETED,2019-06-29 22:19:17 +0000 UTC,2019-06-29 22:21:28 +0000 UTC,-23.1498188,-46.8434197,"Av. Humberto Cereser, 3670 - Jardim Caxambu, Jundiaí - SP, 13218-711, Brazil",2019-06-29 22:29:54 +0000 UTC,-23.1741383,-46.8515317,"R. Adelaíde Boa Pilão, 60 - Jardim do Lirio, Jundiaí - SP, 13218-615, Brazil",2.58,8.73,BRL
Campinas,UberX,COMPLETED,2019-06-28 18:36:40 +0000 UTC,2019-06-28 18:51:50 +0000 UTC,-23.1194094,-46.8746527,"Av. Geraldo Azzoni, 555 - Aglomeração Urbana de Jundiaí, Jundiaí - SP, 13215-840, Brazil",2019-06-28 18:56:17 +0000 UTC,-23.1214834,-46.8540522,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",1.93,7.27,BRL
Campinas,UberX,DRIVER_CANCELED,2019-06-28 18:28:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.170136,-46.8689351,"Rua Paraná, 811 - Jundiaí Mirim - Jundiaí - SP, 13216-510",1970-01-01 00:00:00 +0000 UTC,-23.1701886,-46.8688837,"Rua Alagoas, 15 - Jundiaí - SP",0.00,0,BRL
Campinas,UberX,COMPLETED,2019-06-27 22:17:07 +0000 UTC,2019-06-27 22:24:35 +0000 UTC,-23.1497938,-46.8763083,"R. Francisco Anholon, 148 - Parque Sao Luiz, Jundiaí - SP, 13216-722, Brazil",2019-06-27 22:31:13 +0000 UTC,-23.1214767,-46.8539934,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",3.47,9.99,BRL
Campinas,UberX,COMPLETED,2019-06-24 22:41:33 +0000 UTC,2019-06-24 22:47:20 +0000 UTC,-23.1525194,-46.8739219,"R. Ângela Atuati, 198 - Parque Sao Luiz, Jundiaí - SP, 13216-720, Brazil",2019-06-24 22:54:49 +0000 UTC,-23.121505,-46.8540294,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",3.97,11.01,BRL
Campinas,UberX,COMPLETED,2019-06-22 22:20:50 +0000 UTC,2019-06-22 22:24:28 +0000 UTC,-23.1695998,-46.9099706,"R. Marília, 273 - Vila Hortolandia, Jundiaí - SP, 13214-302, Brazil",2019-06-22 22:37:58 +0000 UTC,-23.1215475,-46.8539998,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.53,16.09,BRL
Campinas,UberX,COMPLETED,2019-06-19 15:40:33 +0000 UTC,2019-06-19 15:41:26 +0000 UTC,-23.1792197,-46.9145168,"Av. João Antonio Meccatti, 230 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-06-19 15:46:16 +0000 UTC,-23.1740015,-46.9291656,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",1.18,5.75,BRL
Campinas,UberX,COMPLETED,2019-06-19 15:19:06 +0000 UTC,2019-06-19 15:25:42 +0000 UTC,-23.173927,-46.9287254,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-06-19 15:30:35 +0000 UTC,-23.180372,-46.9133628,"R. Reinaldo Orsi, 50 - Vila Alvorada, Jundiaí - SP, 13211-133, Brazil",1.24,6.52,BRL
Campinas,UberX,COMPLETED,2019-06-16 23:00:32 +0000 UTC,2019-06-16 23:07:54 +0000 UTC,-23.1694937,-46.9100164,"R. Dr. Ramiro de Araújo Filho, 490 - Vila Formosa, Jundiaí - SP, 13214-300, Brazil",2019-06-16 23:18:46 +0000 UTC,-23.1213952,-46.8540702,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",6.53,15.87,BRL
Campinas,UberX,COMPLETED,2019-06-15 12:37:30 +0000 UTC,2019-06-15 12:41:18 +0000 UTC,-23.1502969,-46.8766374,"R. Francisco Anholon, 84 - Parque Sao Luiz, Jundiaí - SP, 13216-722, Brazil",2019-06-15 12:53:16 +0000 UTC,-23.1214665,-46.8539906,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",4.43,12.87,BRL
Campinas,UberX,COMPLETED,2019-06-14 20:58:46 +0000 UTC,2019-06-14 21:04:05 +0000 UTC,-23.173965,-46.9292083,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-06-14 21:24:38 +0000 UTC,-23.1214633,-46.8540083,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",8.03,20.3,BRL
Campinas,UberX,COMPLETED,2019-06-14 15:35:27 +0000 UTC,2019-06-14 15:37:25 +0000 UTC,-23.18844,-46.88733,"R. Zacarias de Góes, 454 - Vila Boaventura, Jundiaí - SP, 13201-800, Brazil",2019-06-14 15:54:12 +0000 UTC,-23.17392,-46.9292,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",4.14,12.29,BRL
Campinas,UberX,COMPLETED,2019-06-12 22:01:45 +0000 UTC,2019-06-12 22:03:47 +0000 UTC,-23.1730879,-46.9058659,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",2019-06-12 22:19:20 +0000 UTC,-23.1957393,-46.8896415,"Av. 9 de Julho, 2062 - Anhangabaú, Jundiaí - SP, 13208-056, Brazil",2.39,9.29,BRL
Campinas,UberX,COMPLETED,2019-06-12 21:22:00 +0000 UTC,2019-06-12 21:26:31 +0000 UTC,-23.1664347,-46.907279,"R. Dr. Amadeu Sachi, 356 - Vila Formosa, Jundiaí - SP, 13214-280, Brazil",2019-06-12 21:29:25 +0000 UTC,-23.1729948,-46.9057561,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",0.72,9.25,BRL
Campinas,UberX,COMPLETED,2019-06-11 15:44:34 +0000 UTC,2019-06-11 15:50:06 +0000 UTC,-23.1841784,-46.9155564,"Av. Osmundo dos Santos Pellegrini, 1000 - Recanto Quarto Centenario, Jundiaí - SP, 13211-745, Brazil",2019-06-11 15:56:09 +0000 UTC,-23.1739151,-46.9292066,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",1.56,7.2,BRL
Campinas,UberX,COMPLETED,2019-06-11 15:22:29 +0000 UTC,2019-06-11 15:28:34 +0000 UTC,-23.1738713,-46.9291126,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-06-11 15:36:02 +0000 UTC,-23.183751,-46.915562800000004,"Av. Osmundo dos Santos Pellegrini, 1000 - Recanto Quarto Centenario, Jundiaí - SP, 13211-745, Brazil",1.74,7.03,BRL
Campinas,UberX,COMPLETED,2019-06-08 17:06:19 +0000 UTC,2019-06-08 17:07:13 +0000 UTC,-23.1991953,-46.8905941,"Av. 9 de Julho, 3333 - Anhangabaú, Jundiaí - SP, 13208-056, Brazil",2019-06-08 17:26:39 +0000 UTC,-23.1213319,-46.854051,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",8.88,24.8,BRL
Campinas,UberX,CANCELED,2019-06-08 17:05:52 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,UberX,COMPLETED,2019-05-31 23:12:54 +0000 UTC,2019-05-31 23:27:16 +0000 UTC,-23.1217167,-46.852854,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",2019-05-31 23:45:45 +0000 UTC,-23.1666009,-46.9202644,"Unnamed Road - Engordadouro, Jundiaí - SP, 13209, Brazil",10.11,23.97,BRL
Campinas,UberX,COMPLETED,2019-05-30 22:56:42 +0000 UTC,2019-05-30 23:02:54 +0000 UTC,-23.1665136,-46.9203766,"Unnamed Road - Engordadouro, Jundiaí - SP, 13209, Brazil",2019-05-30 23:20:23 +0000 UTC,-23.1214833,-46.85403,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.38,20.98,BRL
Campinas,UberX,COMPLETED,2019-05-26 21:04:18 +0000 UTC,2019-05-26 21:12:42 +0000 UTC,-23.173372,-46.9064172,"R. Antônio Maximiliano de Almeida, 38 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",2019-05-26 21:29:50 +0000 UTC,-23.138945,-46.8504414,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.74,17.07,BRL
Campinas,UberX,COMPLETED,2019-05-24 15:34:22 +0000 UTC,2019-05-24 15:45:09 +0000 UTC,-23.18946,-46.8893,"Av. 9 de Julho, 75 - Centro, Jundiaí - SP, 13201-019, Brazil",2019-05-24 15:55:41 +0000 UTC,-23.17398,-46.92912,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",3.55,11.15,BRL
Campinas,UberX,COMPLETED,2019-05-24 15:11:04 +0000 UTC,2019-05-24 15:13:47 +0000 UTC,-23.1739673,-46.9291731,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-05-24 15:21:32 +0000 UTC,-23.1896637,-46.8892646,"Av. Jundiaí, 31 - Anhangabaú, Jundiaí - SP, 13208-051, Brazil",3.52,11.8,BRL
Campinas,UberX,COMPLETED,2019-05-18 02:19:54 +0000 UTC,2019-05-18 02:32:23 +0000 UTC,-23.2170724,-46.8841566,"R. Jair Peres, 38 - Vila Nova Jundiainopolis, Jundiaí - SP, 13210-730, Brazil",2019-05-18 02:52:30 +0000 UTC,-23.1214761,-46.8539816,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",12.29,22.72,BRL
Campinas,UberX,COMPLETED,2019-05-18 00:25:21 +0000 UTC,2019-05-18 00:37:05 +0000 UTC,-23.1693626,-46.9096586,"R. Marília, 60 - Vila Hortolandia, Jundiaí - SP, 13214-302, Brazil",2019-05-18 00:57:34 +0000 UTC,-23.2173021,-46.8844095,"R. Jair Peres, 141 - Vila Nova Jundiainopolis, Jundiaí - SP, 13210-730, Brazil",8.97,19.23,BRL
Campinas,UberX,COMPLETED,2019-05-16 00:17:04 +0000 UTC,2019-05-16 00:22:16 +0000 UTC,-23.1673633,-46.9172522,"Av. Armando Giassetti, 269 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2019-05-16 00:35:07 +0000 UTC,-23.1215217,-46.8539724,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.96,14.51,BRL
Campinas,UberX,COMPLETED,2019-05-12 03:28:21 +0000 UTC,2019-05-12 03:34:10 +0000 UTC,-23.1695558,-46.8904067,"R. Paulo Setúbal, 183 - Vila Rio Branco, Jundiaí - SP, 13215-470, Brazil",2019-05-12 03:47:08 +0000 UTC,-23.1214228,-46.8540605,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",6.14,45.11,BRL
Campinas,UberX,COMPLETED,2019-05-04 23:23:52 +0000 UTC,2019-05-04 23:30:55 +0000 UTC,-23.1842285,-46.9669619,"R. Romeu Seckler Machado, 27 - Jardim Ermida II, Jundiaí - SP, 13212-211, Brazil",2019-05-04 23:44:28 +0000 UTC,-23.1214347,-46.8540452,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",10.11,23.84,BRL
Campinas,UberX,COMPLETED,2019-05-03 21:03:21 +0000 UTC,2019-05-03 21:10:19 +0000 UTC,-23.1727267,-46.9229667,"Rod. Anhanguera, 25 - Tijuco Preto, Jundiaí - SP, 13209, Brazil",2019-05-03 21:39:56 +0000 UTC,-23.1214315,-46.8540506,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",10.58,27.69,BRL
Campinas,UberX,COMPLETED,2019-05-01 23:10:20 +0000 UTC,2019-05-01 23:21:57 +0000 UTC,-23.1696051,-46.9100051,"R. Marília, 273 - Vila Hortolandia, Jundiaí - SP, 13214-302, Brazil",2019-05-01 23:35:32 +0000 UTC,-23.1214343,-46.85402,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.55,16.16,BRL
Campinas,UberX,COMPLETED,2019-05-01 21:09:30 +0000 UTC,2019-05-01 21:14:52 +0000 UTC,-23.1525795,-46.8731043,"Av. Humberto Cereser, 465 - Jundiaí Mirim, Jundiaí - SP, 13216-700, Brazil",2019-05-01 21:24:19 +0000 UTC,-23.1731816,-46.90608,"R. Antônio Maximiliano de Almeida, 548 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",4.47,17.1,BRL
Campinas,UberX,COMPLETED,2019-04-28 00:45:57 +0000 UTC,2019-04-28 00:53:41 +0000 UTC,-23.1731254,-46.9058591,"R. Antônio Maximiliano de Almeida, 546 - Cidade Luíza, Jundiaí - SP, 13214-120, Brazil",2019-04-28 01:08:00 +0000 UTC,-23.1214816,-46.8539913,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.01,17.17,BRL
Campinas,UberX,COMPLETED,2019-04-21 18:13:09 +0000 UTC,2019-04-21 18:31:07 +0000 UTC,-23.1215134,-46.8539372,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",2019-04-21 18:52:15 +0000 UTC,-23.1929465,-46.8808542,"R. Barão de Jundiaí, 12 - Centro, Jundiaí - SP, 13201-010, Brazil",8.14,20.64,BRL
Campinas,UberX,COMPLETED,2019-04-20 14:33:54 +0000 UTC,2019-04-20 14:36:02 +0000 UTC,-23.1538488,-46.8731209,"Av. Antônio Raimundo de Oliveira, 75 - Jardim California, Jundiaí - SP, 13216-600, Brazil",2019-04-20 14:48:44 +0000 UTC,-23.1842739,-46.9671192,"R. Romeu Seckler Machado, 105 - Parque Eloy Chaves, Jundiaí - SP, 13212-211, Brazil",7.11,17.26,BRL
Campinas,UberX,COMPLETED,2019-04-20 01:25:13 +0000 UTC,2019-04-20 01:30:40 +0000 UTC,-23.2072505,-46.8954849,"Av. 9 de Julho, 4000 - Vianelo/Bonfiglioli, Jundiaí - SP, 13208-056, Brazil",2019-04-20 01:44:13 +0000 UTC,-23.1213625,-46.8540862,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",10.12,23.63,BRL
Campinas,UberX,COMPLETED,2019-04-19 03:54:36 +0000 UTC,2019-04-19 03:58:02 +0000 UTC,-23.1899697,-46.8871236,"R. Baronesa do Japi, 304 - Centro, Jundiaí - SP, 13207-684, Brazil",2019-04-19 04:13:54 +0000 UTC,-23.1213381,-46.854121,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",7.11,18.11,BRL
Campinas,UberX,COMPLETED,2019-04-18 23:34:22 +0000 UTC,2019-04-18 23:41:47 +0000 UTC,-23.1841378,-46.8888995,"R. Jorge Zolner, 237 - Centro, Jundiaí - SP, 13201-039, Brazil",2019-04-18 23:57:11 +0000 UTC,-23.2169683,-46.883984,"R. Jair Peres, 98 - Vila Nova Jundiainopolis, Jundiaí - SP, 13210-730, Brazil",4.03,12.31,BRL
Campinas,UberX,COMPLETED,2019-04-17 00:02:18 +0000 UTC,2019-04-17 00:11:27 +0000 UTC,-23.167466,-46.9175975,"Av. Armando Giassetti, 603 - Torres de São José, Jundiaí - SP, 13214-525, Brazil",2019-04-17 00:25:28 +0000 UTC,-23.1214137,-46.8540066,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.97,16.8,BRL
Campinas,UberX,COMPLETED,2019-04-13 18:35:29 +0000 UTC,2019-04-13 18:45:38 +0000 UTC,-23.1215688,-46.8539663,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",2019-04-13 19:07:22 +0000 UTC,-23.1927183,-46.88102,"R. Barão de Jundiaí, 162 - Centro, Jundiaí - SP, 13201-010, Brazil",11.21,15.61,BRL
Campinas,UberX,COMPLETED,2019-04-13 12:59:12 +0000 UTC,2019-04-13 12:59:49 +0000 UTC,-23.2072585,-46.8953676,"Vianelo-Bonfiglioli, Jundiaí - State of São Paulo, 13201-019, Brazil",2019-04-13 13:15:17 +0000 UTC,-23.1213492,-46.8540751,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",10.10,17.62,BRL
Campinas,UberX,COMPLETED,2019-04-13 11:01:50 +0000 UTC,2019-04-13 11:06:52 +0000 UTC,-22.8546837,-47.0519485,"Campinas - Mansões Santo Antônio, Campinas - State of São Paulo, 13087, Brazil",2019-04-13 11:21:47 +0000 UTC,-22.9051039,-47.0735778,"Praça Aldemar Taváres, 158 - Bonfim, Campinas - SP, 13070-739, Brazil",5.15,12.08,BRL
